"BIOCODE","RB_BIOCODE","CIU_BIOCODE","INACTIVE","DNCDN","TAXONOMIC","TAXON","RANK","CATEGORY","PBC","PARENT_BC","ADD_DATE","END_DATE","RE_ADD_DATE","IWOE_DATE","COMMENTS","RANK_NOTES","UPDATED_TAXON","CHANGE_REASON","KEEP_REASON","GOM_FC","MIN_M_FC","MAX_M_FC","EXCLUDE","EXCLUDE_COMMENT"
"335442201",,"335442201","0",,"INDOTELCHARIE","INDOTELLINA CHARIESSA","SPECIES","3","1","335442200","3/8/2022 0:00",,,,,,,,,,,,,
"335442400",,"335442400","0",,"LACIOLINA","LACIOLINA","GENUS","3","1","335440000","3/8/2022 0:00",,,,,,,,,,,,,
"335442401",,"335442401","0",,"LACIOLILAEVIG","LACIOLINA LAEVIGATA","SPECIES","3","1","335442400","3/8/2022 0:00",,,,,,,,,,,,,
"335442500",,"335442500","0",,"LEPORIMETIS","LEPORIMETIS","GENUS","3","1","335440000","3/8/2022 0:00",,,,,,,,,,,,,
"335442501",,"335442501","0",,"LEPORIMEPHIPP","LEPORIMETIS EPHIPPIUM","SPECIES","3","1","335442500","3/8/2022 0:00",,,,,,,,,,,,,
"335442600",,"335442600","0",,"MACOMANGULUS","MACOMANGULUS","GENUS","3","1","335440000","3/8/2022 0:00",,,,,,,,,,,,,
"335442601",,"335442601","0",,"MACOMANCOLORA","MACOMANGULUS COLORATUS","SPECIES","3","1","335442600","3/8/2022 0:00",,,,,,,,,,,,,
"335442700",,"335442700","0",,"MACOPLOMA","MACOPLOMA","GENUS","3","1","335440000","3/8/2022 0:00",,,,,,,,,,,,,
"335442701",,"335442701","0",,"MACOPLOEXTENU","MACOPLOMA EXTENUATA","SPECIES","3","1","335442700","3/8/2022 0:00",,,,,,,,,,,,,
"335442300",,"335442300","0",,"JOHNSONELLA","JOHNSONELLA","GENUS","3","1","335440000","3/8/2022 0:00",,,,,,,,,,,,,
"335442301",,"335442301","0",,"JOHNSONFAUSTA","JOHNSONELLA FAUSTA","SPECIES","3","1","335442300","3/8/2022 0:00",,,,,,,,,,,,,
"335442800",,"335442800","0",,"OUDARDIA","OUDARDIA","GENUS","3","1","335440000","3/8/2022 0:00",,,,,,,,,,,,,
"335442801",,"335442801","0",,"OUDARDIIRIS","OUDARDIA IRIS","SPECIES","3","1","335442800","3/8/2022 0:00",,,,,,,,,,,,,
"335442900",,"335442900","0",,"PHYLLODINA","PHYLLODINA","GENUS","3","1","335440000","3/8/2022 0:00",,,,,,,,,,,,,
"335442902",,"335442902","0",,"PHYLLODTENUIS","PHYLLODINA TENUISCULPTA","SPECIES","3","1","335442900","3/8/2022 0:00",,,,,,,,,,,,,
"335443000",,"335443000","0",,"PSEUDOMACALIA","PSEUDOMACALIA","GENUS","3","1","335440000","3/8/2022 0:00",,,,,,,,,,,,,
"335443001",,"335443001","0",,"PSEUDOMANTILL","PSEUDOMACALIA ANTILLARUM","SPECIES","3","1","335443000","3/8/2022 0:00",,,,,,,,,,,,,
"335443100",,"335443100","0",,"SERRATINA","SERRATINA","GENUS","3","1","335440000","3/8/2022 0:00",,,,,,,,,,,,,
"335443101",,"335443101","0",,"SERRATIMARTIN","SERRATINA MARTINICENSIS","SPECIES","3","1","335443100","3/8/2022 0:00",,,,,,,,,,,,,
"335443200",,"335443200","0",,"TAMPAELLA","TAMPAELLA","GENUS","3","1","335440000","3/8/2022 0:00",,,,,,,,,,,,,
"335443201",,"335443201","0",,"TAMPAELMERA","TAMPAELLA MERA","SPECIES","3","1","335443200","3/8/2022 0:00",,,,,,,,,,,,,
"335443202",,"335443202","0",,"TAMPAELPARAME","TAMPAELLA PARAMERA","SPECIES","3","1","335443200","3/8/2022 0:00",,,,,,,,,,,,,
"335443203",,"335443203","0",,"TAMPAELTAMPAE","TAMPAELLA TAMPAENSIS","SPECIES","3","1","335443200","3/8/2022 0:00",,,,,,,,,,,,,
"335442702",,"335442702","0",,"MACOPLOLIMULA","MACOPLOMA LIMULA","SPECIES","3","1","335442700","3/8/2022 0:00",,,,,,,,,,,,,
"335442703",,"335442703","0",,"MACOPLOPULLEY","MACOPLOMA PULLEYI","SPECIES","3","1","335442700","3/8/2022 0:00",,,,,,,,,,,,,
"335442704",,"335442704","0",,"MACOPLOTAGELI","MACOPLOMA TAGELIFORMIS","SPECIES","3","1","335442700","3/8/2022 0:00",,,,,,,,,,,,,
"335442705",,"335442705","0",,"MACOPLOTENTA","MACOPLOMA TENTA","SPECIES","3","1","335442700","3/8/2022 0:00",,,,,,,,,,,,,
"335442901",,"335442901","0",,"PHYLLODSQUAMI","PHYLLODINA SQUAMIFERA","SPECIES","3","1","335442900","3/8/2022 0:00",,,,,,,,,,,,,
"335441015",,"335441015","0",,"MACOMA BALTHI","MACOMA BALTHICA","SPECIES","3","0","335441000","3/8/2022 0:00",,,,,,,,,,,,,
"335441502",,"335441502","0",,"PSAMMOTBREVIF","PSAMMOTRETA BREVIFRONS","SPECIES","3","0","335441500","3/8/2022 0:00",,,,,,,,,,,,,
"335441016","335441703","335441703","1",,"MACOMA PHENAX","MACOMA PHENAX","SPECIES","3","0","335441000","3/8/2022 0:00","3/8/2022 0:00",,,,,,,,,,,,
"335441701",,"335441701","0",,"AMERITEAGILIS","AMERITELLA AGILIS","SPECIES","3","1","335441700","3/8/2022 0:00",,,,,,,,,,,,,
"335441702",,"335441702","0",,"AMERITECONSOB","AMERITELLA CONSOBRINA","SPECIES","3","1","335441700","3/8/2022 0:00",,,,,,,,,,,,,
"335441703",,"335441703","0",,"AMERITEMITCHE","AMERITELLA MITCHELLI","SPECIES","3","1","335441700","3/8/2022 0:00",,,,,,,,,,,,,
"335441704",,"335441704","0",,"AMERITEPROBRI","AMERITELLA PROBRINA","SPECIES","3","1","335441700","3/8/2022 0:00",,,,,,,,,,,,,
"335441705",,"335441705","0",,"AMERITESYBARI","AMERITELLA SYBARITICA","SPECIES","3","1","335441700","3/8/2022 0:00",,,,,,,,,,,,,
"335441706",,"335441706","0",,"AMERITETEXANA","AMERITELLA TEXANA","SPECIES","3","1","335441700","3/8/2022 0:00",,,,,,,,,,,,,
"335441707",,"335441707","0",,"AMERITEVERSIC","AMERITELLA VERSICOLOR","SPECIES","3","1","335441700","3/8/2022 0:00",,,,,,,,,,,,,
"335443102",,"335443102","0",,"SERRATIAEQUIS","SERRATINA AEQUISTRIATA","SPECIES","3","1","335443100","3/8/2022 0:00",,,,,,,,,,,,,
"335440701",,"335440701","0",,"EURYTELALTERN","EURYTELLINA ALTERNATA","SPECIES","3","1","335440700","3/8/2022 0:00",,,,,,,,,,,,,
"335440702",,"335440702","0",,"EURYTELLINEAT","EURYTELLINA LINEATA","SPECIES","3","1","335440700","3/8/2022 0:00",,,,,,,,,,,,,
"335440703",,"335440703","0",,"EURYTELNITENS","EURYTELLINA NITENS","SPECIES","3","1","335440700","3/8/2022 0:00",,,,,,,,,,,,,
"335440704",,"335440704","0",,"EURYTELPUNICE","EURYTELLINA PUNICEA","SPECIES","3","1","335440700","3/8/2022 0:00",,,,,,,,,,,,,
"335440705",,"335440705","0",,"EURYTELTRINIT","EURYTELLINA TRINITATIS","SPECIES","3","1","335440700","3/8/2022 0:00",,,,,,,,,,,,,
"335440706",,"335440706","0",,"EURYTELVESPUC","EURYTELLINA VESPUCIANA","SPECIES","3","1","335440700","3/8/2022 0:00",,,,,,,,,,,,,
"335442802",,"335442802","0",,"OUDARDISANDIX","OUDARDIA SANDIX","SPECIES","3","1","335442800","3/8/2022 0:00",,,,,,,,,,,,,
"335440707",,"335440707","0",,"EURYTELANGULO","EURYTELLINA ANGULOSA","SPECIES","3","1","335440700","3/8/2022 0:00",,,,,,,,,,,,,
"335441101",,"335441101","0",,"SCISSULCANDEA","SCISSULA CANDEANA","SPECIES","3","1","335441100","3/8/2022 0:00",,,,,,,,,,,,,
"335441102",,"335441102","0",,"SCISSULSIMILI","SCISSULA SIMILIS","SPECIES","3","1","335441100","3/8/2022 0:00",,,,,,,,,,,,,
"335441445","335442802","335442802","1",,"TELLINAEXILIS","TELLINA EXILIS","SPECIES","3","0","335441400","3/8/2022 0:00","3/8/2022 0:00",,,,,,,,,,,,
"335440801",,"335440801","0",,"MERISCACRISTA","MERISCA CRISTALLINA","SPECIES","3","1","335440800","3/8/2022 0:00",,,,,,,,,,,,,
"335440901",,"335440901","0",,"MOERELLGUILDI","MOERELLA GUILDINGII","SPECIES","3","1","335440900","3/8/2022 0:00",,,,,,,,,,,,,
"335441708",,"335441708","0",,"AMERITETENELL","AMERITELLA TENELLA","SPECIES","3","1","335441700","3/8/2022 0:00",,,,,,,,,,,,,
"335645600",,"335645600","0",,"EUCALLISTA","EUCALLISTA","GENUS","3","1","335640000","3/8/2022 0:00",,,,,,,,,,,,,
"335645601",,"335645601","0",,"EUCALLIPURPUR","EUCALLISTA PURPURATA","SPECIES","3","1","335645600","3/8/2022 0:00",,,,,,,,,,,,,
"335645700",,"335645700","0",,"COMPSOMYAX","COMPSOMYAX","GENUS","3","1","335640000","3/8/2022 0:00",,,,,,,,,,,,,
"335645800",,"335645800","0",,"IRUS","IRUS","GENUS","3","1","335640000","3/8/2022 0:00",,,,,,,,,,,,,
"335645900",,"335645900","0",,"NUTRICOLA","NUTRICOLA","GENUS","3","1","335640000","3/8/2022 0:00",,,,,,,,,,,,,
"335644001",,"335644001","0",,"LEUKOMAGRANUL","LEUKOMA GRANULATA","SPECIES","3","0","335644000","3/8/2022 0:00",,,,,,,,,,,,,
"335644002",,"335644002","0",,"LEUKOMAPECTOR","LEUKOMA PECTORINA","SPECIES","3","0","335644000","3/8/2022 0:00",,,,,,,,,,,,,
"335646002",,"335646002","0",,"CHIONERPYGMAE","CHIONERYX PYGMAEA","SPECIES","3","1","335646000","3/8/2022 0:00",,,,,,,,,,,,,
"335643802",,"335643802","0",,"CHIONOPINTAPU","CHIONOPSIS INTAPURPUREA","SPECIES","3","1","335643800","3/8/2022 0:00",,,,,,,,,,,,,
"335645203",,"335645203","0",,"LIROPHOPAPHIA","LIROPHORA PAPHIA","SPECIES","3","0","335645200","3/8/2022 0:00",,,,"added not may be an extant representation",,,,,,,,,
"335646101","335646002","335646002","1",,"TIMOCLEPYGMAE","TIMOCLEA PYGMAEA","SPECIES","3","1","335646100","3/8/2022 0:00","3/8/2022 0:00",,,,,,,,,,,,
"335646300",,"335646300","0",,"HYSTEROCONCHA","HYSTEROCONCHA","GENUS","3","1","335640000","3/8/2022 0:00",,,,,,,,,,,,,
"335646301",,"335646301","0",,"HYSTERODIONE","HYSTEROCONCHA DIONE","SPECIES","3","1","335646300","3/8/2022 0:00",,,,,,,,,,,,,
"335646400",,"335646400","0",,"PITARENUS","PITARENUS","GENUS","3","1","335640000","3/8/2022 0:00",,,,,,,,,,,,,
"335646401",,"335646401","0",,"PITARENCORDAT","PITARENUS CORDATUS","SPECIES","3","1","335646400","3/8/2022 0:00",,,,,,,,,,,,,
"335646402",,"335646402","0",,"PITARENZONATU","PITARENUS ZONATUS","SPECIES","3","1","335646400","3/8/2022 0:00",,,,,,,,,,,,,
"335641603",,"335641603","0",,"AGRIOPOMORRHU","AGRIOPOMA MORRHUANUM","SPECIES","3","0","335641600","3/8/2022 0:00",,,,,,"AGRIOPOMA TEXASIANUM","1",,,,,,
"335645204",,"335645204","0",,"LIROPHOOBLITE","LIROPHORA OBLITERATA","SPECIES","3","0","335645200","3/8/2022 0:00",,,,"added not may be an extant representation",,,,,,,,,
"308230000",,"308230000","0",,"BABYLONIIDAE","BABYLONIIDAE","FAMILY","3","0",,"3/8/2022 0:00",,,,,,"COLUMBELLIDAE","2",,,,,,
"308230100",,"308230100","0",,"BABYLONIA","BABYLONIA","GENUS","3","1","308230000","3/8/2022 0:00",,,,,,,,,,,,,
"308240000",,"308240000","0",,"BUSYCONIDAE","BUSYCONIDAE","FAMILY","3","0",,"3/8/2022 0:00",,,,,,"COLUMBELLIDAE","2",,,,,,
"308240100",,"308240100","0",,"BUSYCON","BUSYCON","GENUS","3","1","308240000","3/8/2022 0:00",,,,,,,,,,,,,
"308250000",,"308250000","0",,"CANCELLARIIDA","CANCELLARIIDAE","FAMILY","3","0",,"3/8/2022 0:00",,,,,,"COLUMBELLIDAE","2",,,,,,
"308250100",,"308250100","0",,"TRITONOHARPA","TRITONOHARPA","GENUS","3","1","308250000","3/8/2022 0:00",,,,,,,,,,,,,
"308250101",,"308250101","0",,"TRITONOLANCEO","TRITONOHARPA LANCEOLATA","SPECIES","3","1","308250100","3/8/2022 0:00",,,,,,,,,,,,,
"308260000",,"308260000","0",,"COLUBRARIIDAE","COLUBRARIIDAE","FAMILY","3","0",,"3/8/2022 0:00",,,,,,"COLUMBELLIDAE","2",,,,,,
"308260100",,"308260100","0",,"COLUBRARIA","COLUBRARIA","GENUS","3","1","308260000","3/8/2022 0:00",,,,,,,,,,,,,
"308260101",,"308260101","0",,"COLUBRATESTAC","COLUBRARIA TESTACEA","SPECIES","3","1","308260100","3/8/2022 0:00",,,,,,,,,,,,,
"308270000",,"308270000","0",,"PISANIIDAE","PISANIIDAE","FAMILY","3","0",,"3/8/2022 0:00",,,,,,"COLUMBELLIDAE","2",,,,,,
"308270100",,"308270100","0",,"BAILYA","BAILYA","GENUS","3","1","308270000","3/8/2022 0:00",,,,,,,,,,,,,
"308270101",,"308270101","0",,"BAILYA INTRIC","BAILYA INTRICATA","SPECIES","3","1","308270100","3/8/2022 0:00",,,,,,,,,,,,,
"308240200",,"308240200","0",,"BUSYCOARCTUM","BUSYCOARCTUM","GENUS","3","1","308240000","3/8/2022 0:00",,,,,,,,,,,,,
"308240201",,"308240201","0",,"BUSYCOACOARCT","BUSYCOARCTUM COARCTATUM","SPECIES","3","1","308240200","3/8/2022 0:00",,,,,,,,,,,,,
"308240300",,"308240300","0",,"BUSYCOTYPUS","BUSYCOTYPUS","GENUS","3","1","308240000","3/8/2022 0:00",,,,,,,,,,,,,
"308240301",,"308240301","0",,"BUSYCOTCANALI","BUSYCOTYPUS CANALICULATUS","SPECIES","3","1","308240300","3/8/2022 0:00",,,,,,,,,,,,,
"308240400",,"308240400","0",,"FULGUROPSIS","FULGUROPSIS","GENUS","3","1","308240000","3/8/2022 0:00",,,,,,,,,,,,,
"308240401",,"308240401","0",,"FULGUROPLAGOS","FULGUROPSIS PLAGOSA","SPECIES","3","1","308240400","3/8/2022 0:00",,,,,,,,,,,,,
"308240500",,"308240500","0",,"LINDAFULGUR","LINDAFULGUR","GENUS","3","1","308240000","3/8/2022 0:00",,,,,,,,,,,,,
"308240501",,"308240501","0",,"LINDAFUCANDEL","LINDAFULGUR CANDELABRUM","SPECIES","3","1","308240500","3/8/2022 0:00",,,,,,,,,,,,,
"308240402",,"308240402","0",,"FULGUROSPIRAT","FULGUROPSIS SPIRATA","SPECIES","3","1","308240400","3/8/2022 0:00",,,,,,,,,,,,,
"308240600",,"308240600","0",,"SINISTROFULGU","SINISTROFULGUR","GENUS","3","1","308240000","3/8/2022 0:00",,,,,,,,,,,,,
"308240601",,"308240601","0",,"SINISTRPERVER","SINISTROFULGUR PERVERSUM","SPECIES","3","1","308240600","3/8/2022 0:00",,,,,,,,,,,,,
"308240602",,"308240602","0",,"SINISTRPULLEY","SINISTROFULGUR PULLEYI","SPECIES","3","1","308240600","3/8/2022 0:00",,,,,,,,,,,,,
"308240603",,"308240603","0",,"SINISTRSINIST","SINISTROFULGUR SINISTRUM","SPECIES","3","1","308240600","3/8/2022 0:00",,,,,,,,,,,,,
"308240604",,"308240604","0",,"SINISTRCONTRA","SINISTROFULGUR CONTRARIUM","SPECIES","3","1","308240600","3/8/2022 0:00",,,,,,,,,,,,,
"308240502",,"308240502","0",,"LINDAFULYONSI","LINDAFULGUR LYONSI","SPECIES","3","1","308240500","3/8/2022 0:00",,,,,,,,,,,,,
"308260200",,"308260200","0",,"BARTSCHIA","BARTSCHIA","GENUS","3","1","308260000","3/8/2022 0:00",,,,,,,,,,,,,
"308260201",,"308260201","0",,"BARTSCHAGASSI","BARTSCHIA AGASSIZI","SPECIES","3","1","308260200","3/8/2022 0:00",,,,,,,,,,,,,
"308260202",,"308260202","0",,"BARTSCHCANETA","BARTSCHIA CANETAE","SPECIES","3","1","308260200","3/8/2022 0:00",,,,,,,,,,,,,
"308260203",,"308260203","0",,"BARTSCHSIGNIF","BARTSCHIA SIGNIFICANS","SPECIES","3","1","308260200","3/8/2022 0:00",,,,,,,,,,,,,
"308270200",,"308270200","0",,"CANTHARUS","CANTHARUS","GENUS","3","1","308270000","3/8/2022 0:00",,,,,,,,,,,,,
"308270102",,"308270102","0",,"BAILYA PARVA","BAILYA PARVA","SPECIES","3","1","308270100","3/8/2022 0:00",,,,,,,,,,,,,
"308270300",,"308270300","0",,"GEMOPHOS","GEMOPHOS","GENUS","3","1","308270000","3/8/2022 0:00",,,,,,,,,,,,,
"308270301",,"308270301","0",,"GEMOPHOAURITU","GEMOPHOS AURITULUS","SPECIES","3","1","308270300","3/8/2022 0:00",,,,,,,,,,,,,
"308270302",,"308270302","0",,"GEMOPHOTINCTU","GEMOPHOS TINCTUS","SPECIES","3","1","308270300","3/8/2022 0:00",,,,,,,,,,,,,
"308270400",,"308270400","0",,"HESPERISTERNI","HESPERISTERNIA","GENUS","3","1","308270000","3/8/2022 0:00",,,,,,,,,,,,,
"308270401",,"308270401","0",,"HESPERIMULTAN","HESPERISTERNIA MULTANGULUS","SPECIES","3","1","308270400","3/8/2022 0:00",,,,,,,,,,,,,
"308270500",,"308270500","0",,"MONOSTIOLUM","MONOSTIOLUM","GENUS","3","1","308270000","3/8/2022 0:00",,,,,,,,,,,,,
"308270501",,"308270501","0",,"MONOSTITESSEL","MONOSTIOLUM TESSELLATUM","SPECIES","3","1","308270500","3/8/2022 0:00",,,,,,,,,,,,,
"308270600",,"308270600","0",,"PISANIA","PISANIA","GENUS","3","1","308270000","3/8/2022 0:00",,,,,,,,,,,,,
"308270601",,"308270601","0",,"PISANIAPUSIO","PISANIA PUSIO","SPECIES","3","1","308270600","3/8/2022 0:00",,,,,,,,,,,,,
"308270700",,"308270700","0",,"POLLIA","POLLIA","GENUS","3","1","308270000","3/8/2022 0:00",,,"3/8/2022 0:00","DEACTIVATE AS ITS SPECIES MOVED TO GEMOPHOS",,,,,,,,,
"308270800",,"308270800","0",,"SOLENOSTEIRA","SOLENOSTEIRA","GENUS","3","1","308270000","3/8/2022 0:00",,,,,,,,,,,,,
"308270801",,"308270801","0",,"SOLENOSCANCEL","SOLENOSTEIRA CANCELLARIA","SPECIES","3","1","308270800","3/8/2022 0:00",,,,,,,,,,,,,
"308080600",,"308080600","0",,"ANTILLOPHOS","ANTILLOPHOS","GENUS","3","1","308080000","3/8/2022 0:00",,,,,,,,,,,,,
"308080700",,"308080700","0",,"PHOS","PHOS","GENUS","3","1","308080000","3/8/2022 0:00",,,,,,,,,,,,,
"308080601",,"308080601","0",,"ANTILLOCANDEA","ANTILLOPHOS CANDEANUS","SPECIES","3","1","308080600","3/8/2022 0:00",,,,,,,,,,,,,
"308240101",,"308240101","0",,"BUSYCONCARICA","BUSYCON CARICA","SPECIES","3","1","308240100","3/8/2022 0:00",,,,,,,,,,,,,
"109101800",,"109101800","0",,"MOLLISQUAMA","MOLLISQUAMA","GENUS","1","1","109100000","1/18/2023 0:00",,,,,,,,,,,,,
"109101801",,"109101801","0",,"MOLLISQMISSIS","MOLLISQUAMA MISSISSIPPIENSIS","SPECIES","1","1","109101800","1/18/2023 0:00",,,,,,,,,,,,,
"694050105",,"694050105","0",,"MOLPADIPARVA","MOLPADIA PARVA","SPECIES","3","0","694050100","1/31/2023 0:00",,,,"added for trawl data qa/qc",,,,,"1",,,,
"229070407",,"229070407","0",,"PERSEPHAQUILO","PERSEPHONA AQUILONARIS","SPECIES","2","1","229070400","1/31/2023 0:00",,,,"Adde FL",,,,,,,,,
"229052804",,"229052804","0",,"PHIMOCHFORMAN","PHIMOCHIRUS FORMANI","SPECIES","2","0","229052800","2/13/2023 0:00",,,,"ADDED FL TRAWL EFFORT",,,,,,,,,
"229620300",,"229620300","0",,"CHACEON","CHACEON","GENUS","2","1","229620000","4/26/2023 0:00",,,,,,,,,,,,,
"229620301",,"229620301","0",,"CHACEONAFFINI","CHACEON AFFINIS","SPECIES","2","1","229620300","4/26/2023 0:00",,,,,,,,,,,,,
"229620302",,"229620302","0",,"CHACEONQUINQU","CHACEON QUINQUEDENS","SPECIES","2","1","229620300","4/26/2023 0:00",,,,,,,,,,,,,
"229620303",,"229620303","0",,"CHACEONFENNER","CHACEON FENNERI","SPECIES","2","1","229620300","4/26/2023 0:00",,,,,,,,,,,,,
"105020200",,"105020200","0",,"HEXANCHUS","HEXANCHUS","GENUS","1","1","105020000",,,,,,,,,,,,,,
"105020201",,"105020201","0",,"HEXANCHGRISEU","HEXANCHUS GRISEUS","SPECIES","1","1","105020200",,,,,,,,,,,,,,
"105020202","105020203","105020203","1",,"HEXANCHVITULU","HEXANCHUS VITULUS","SPECIES","1","1","105020200",,"3/25/2019 0:00",,,,,"HEXANCHUS NAKAMURAI",,,,,,,
"105020203",,"105020203","0",,"HEXANCHNAKAMU","HEXANCHUS NAKAMURAI","SPECIES","1","1","105020200","3/25/2019 0:00",,,,,,,,,,,,,
"106000000",,"106000000","0",,"SQUATINAFORME","SQUATINAFORMES","ORDER","1","0",,,,,,,,,,,,,,,
"106010000",,"106010000","0",,"SQUATINIDAE","SQUATINIDAE","FAMILY","1","0",,,,,,,,,,,,,,,
"106010100",,"106010100","0",,"SQUATINA","SQUATINA","GENUS","1","1","106010000",,,,,,,,,,,,,,
"106010101",,"106010101","0",,"SQUATINDUMERI","SQUATINA DUMERIL","SPECIES","1","1","106010100",,,,,,,,,,,,,,
"106010102",,"106010102","0",,"SQUATINSQUATI","SQUATINA SQUATINA","SPECIES","1","1","106010100",,,,,,,,,,,,,,
"107000000",,"107000000","0",,"LAMNIFORMES","LAMNIFORMES","ORDER","1","0",,,,,,,,,,,,,,,
"107010000",,"107010000","0",,"MITSUKURINIDA","MITSUKURINIDAE","FAMILY","1","0",,,,,,,,,,,,,,,
"107010100",,"107010100","0",,"MITSUKURINA","MITSUKURINA","GENUS","1","1","107010000",,,,,,,,,,,,,,
"107010101",,"107010101","0",,"MITSUKUOWSTON","MITSUKURINA OWSTONI","SPECIES","1","1","107010100",,,,,,,,,,,,,,
"107030000",,"107030000","0",,"ALOPIIDAE","ALOPIIDAE","FAMILY","1","0",,,,,,,,,,,,,,,
"107030100",,"107030100","0",,"ALOPIAS","ALOPIAS","GENUS","1","1","107030000",,,,,,,,,,,,,,
"107030101",,"107030101","0",,"ALOPIASVULPIN","ALOPIAS VULPINUS","SPECIES","1","1","107030100",,,,,,,,,,,,,,
"100000000",,"100000000","0",,"UNID.FISH","UNIDENTIFIED FISH","SPECIAL GROUP","1","0",,"9/16/2002 0:00",,,,,,,"6","3",,,,,
"101000000",,"101000000","0",,"AMPHIOXIFORME","AMPHIOXIFORMES","ORDER","1","0",,,,,,,,,,,,,,,
"101010000",,"101010000","0",,"BRANCHIOSTOMA","BRANCHIOSTOMATIDAE","FAMILY","1","0",,,,,,,,,,,,,,,
"101010100",,"101010100","0","1","BRANCHIOSTOMA","BRANCHIOSTOMA","GENUS","1","0","101010000",,,"1/1/2020 0:00",,"Added existing code back in with coding for duplicate 13 character",,,,,,,,,
"101010101",,"101010101","0",,"BRANCHIBENETT","BRANCHIOSTOMA BENETTI","SPECIES","1","0","101010100",,,,,,,,,,,,,,
"101010102",,"101010102","0",,"BRANCHIBERMUD","BRANCHIOSTOMA BERMUDAE","SPECIES","1","0","101010100",,,,,,,,,,,,,,
"101010103",,"101010103","0",,"BRANCHIFLORID","BRANCHIOSTOMA FLORIDAE","SPECIES","1","0","101010100",,,,,,,,,,,,,,
"101010104",,"101010104","0",,"BRANCHILONGIR","BRANCHIOSTOMA LONGIROSTRUM","SPECIES","1","0","101010100",,,,,,,,,,,,,,
"101010105",,"101010105","0",,"BRANCHIVIRGIN","BRANCHIOSTOMA VIRGINIAE","SPECIES","1","0","101010100",,,,,,,,,,,,,,
"102000000",,"102000000","0",,"PETROMYZONIFO","PETROMYZONIFORMES","ORDER","1","1",,,,,,,,,,,,,,,
"102010000",,"102010000","0",,"PETROMYZONIDA","PETROMYZONIDAE","FAMILY","1","0",,,,,,,,,,,,,,,
"102010100",,"102010100","0",,"PETROMYZON","PETROMYZON","GENUS","1","1","102010000",,,,,,,,,,,,,,
"102010101",,"102010101","0",,"PETROMYMARINU","PETROMYZON MARINUS","SPECIES","1","1","102010100",,,,,,,,,,,,,,
"103000000",,"103000000","0",,"MYXINIFORMES","MYXINIFORMES","ORDER","1","0",,,,,,,,,,,,,,,
"103030000",,"103030000","0",,"MYXINIDAE","MYXINIDAE","FAMILY","1","0",,,,,,,,,,,,,,,
"103030100",,"103030100","0",,"EPTATRETUS","EPTATRETUS","GENUS","1","1","103030000",,,,,,,,,,,,,,
"103030101",,"103030101","0",,"EPTATRESPRING","EPTATRETUS SPRINGERI","SPECIES","1","1","103030100",,,,,,,,,,,,,,
"103030102",,"103030102","0",,"EPTATREMINOR","EPTATRETUS MINOR","SPECIES","1","1","103030100",,,,,,,,,,,,,,
"103030103",,"103030103","0",,"EPTATREMULTID","EPTATRETUS MULTIDENS","SPECIES","1","1","103030100",,,,,,,,,,,,,,
"103030104",,"103030104","0",,"EPTATRECARIBB","EPTATRETUS CARIBBAEUS","SPECIES","1","1","103030100",,,,,,,,,,,,,,
"103030105",,"103030105","0",,"EPTATREMENDOZ","EPTATRETUS MENDOZAI","SPECIES","1","1","103030100",,,,,,,,,,,,,,
"103030200",,"103030200","0",,"MYXINE","MYXINE","GENUS","1","1","103030000",,,,,,,,,,,,,,
"103030201",,"103030201","0",,"MYXINE GLUTIN","MYXINE GLUTINOSA","SPECIES","1","1","103030200",,,,,,,,,,,,,,
"104000000",,"104000000","0",,"HETERODONTIFO","HETERODONTIFORMES","ORDER","1","0",,,,,,,,,,,,,,,
"104010000",,"104010000","0",,"HETERODONTIDA","HETERODONTIDAE","FAMILY","1","0",,,,,,,,,,,,,,,
"105000000",,"105000000","0",,"HEXANCHIFORME","HEXANCHIFORMES","ORDER","1","0",,,,,,,,,,,,,,,
"105010000",,"105010000","0",,"CHLAMYDOSELAC","CHLAMYDOSELACHIDAE","FAMILY","1","0",,,,,,,,,,,,,,,
"105010100",,"105010100","0","1","CHLAMYDOSELAC","CHLAMYDOSELACHUS","GENUS","1","1","105010000",,,,,"Added existing code back in with coding for duplicate 13 character 12042020",,,,,,,,,
"105010101",,"105010101","0",,"CHLAMYDANGUIN","CHLAMYDOSELACHUS ANGUINEUS","SPECIES","1","1","105010100",,,,,,,,,,,,,,
"105020000",,"105020000","0",,"HEXANCHIDAE","HEXANCHIDAE","FAMILY","1","0",,,,,,,,,,,,,,,
"105020100",,"105020100","0",,"HEPTRANCHIAS","HEPTRANCHIAS","GENUS","1","1","105020000",,,,,,,,,,,,,,
"105020101",,"105020101","0",,"HEPTRANPERLO","HEPTRANCHIAS PERLO","SPECIES","1","1","105020100",,,,,,,,,,,,,,
"107030102",,"107030102","0",,"ALOPIASSUPERC","ALOPIAS SUPERCILIOSUS","SPECIES","1","1","107030100",,,,,,,,,,,,,,
"107040000",,"107040000","0",,"CETORHINIDAE","CETORHINIDAE","FAMILY","1","0",,,,,,,,,,,,,,,
"107040100",,"107040100","0",,"CETORHINUS","CETORHINUS","GENUS","1","1","107040000",,,,,,,,,,,,,,
"107040101",,"107040101","0",,"CETORHIMAXIMU","CETORHINUS MAXIMUS","SPECIES","1","1","107040100",,,,,,,,,,,,,,
